tname	tf	tfgenename	tfcount	gene	tfauc	gcount	npmotifregweight	npgexpress	nprtype
Oenocyte	Mef2_(-)-NPR	Mef2	90	AstA-R2	0.0945	62	25.4	1.53333	npr
Oenocyte	Mef2_(-)-NPR	Mef2	16	AstC-R1	0.07159	39	12	1.375	npr
Oenocyte	Mef2_(-)-NPR	Mef2	2582	CrzR	0.02587	21	9.4	6.94539	npr
Oenocyte	Mef2_(-)-NPR	Mef2	261	FMRFaR	0.07555	88	22	1.26437	npr
Oenocyte	Mef2_(-)-NPR	Mef2	1981	Pdfr	0.02814	52	20.2	3.78243	npr
Oenocyte	Mef2_(-)-NPR	Mef2	226	PK1-R	0.17112	1	4.4	1.10619	npr
Oenocyte	Mef2_(-)-NPR	Mef2	124	sNPF-R	0.06006	27	20.1	1.25806	npr
Oenocyte	mid_(+)-NPR	mid	81	AstA-R2	0.0506	1	1.6	1.54321	npr
Oenocyte	mirr_(+)-NPR	mirr	3158	CrzR	0.314	2	5.6	6.67828	npr
Oenocyte	mirr_(-)-NPR	mirr	2108	CrzR	0.10906	2	5.6	6.95304	npr
Oenocyte	Myc_(-)-NPR	Myc	488	AstA-R1	0.08884	89	33.9	1.57787	npr
Oenocyte	Myc_(-)-NPR	Myc	111	sNPF-R	0.14851	10	32.5	1.25225	npr
Oenocyte	nej_(+)-NPR	nej	2361	Pdfr	0.25658	1	3.8	3.68107	npr
Oenocyte	nej_(-)-NPR	nej	1705	Pdfr	0.041	1	3.8	3.80938	npr
Oenocyte	Nf1_(+)-NPR	Nf1	670	AstA-R1	0.05402	1	2.1	1.4597	npr
Oenocyte	Nf1_(+)-NPR	Nf1	96	AstA-R2	0.13383	4	1.6	1.52083	npr
Oenocyte	Nf1_(+)-NPR	Nf1	2361	Pdfr	0.04198	1	0.8	3.68107	npr
Oenocyte	pan_(+)-NPR	pan	670	AstA-R1	0.11696	1	0.9	1.4597	npr
Oenocyte	pan_(+)-NPR	pan	96	AstA-R2	0.25104	4	50	1.52083	npr
Oenocyte	peb_(-)-NPR	peb	2361	Pdfr	0.17716	3	0.5	3.68107	npr
Oenocyte	pho_(+)-NPR	pho	670	AstA-R1	0.05693	37	6.1	1.4597	npr
Oenocyte	pnr_(+)-NPR	pnr	85	AstA-R2	0.10479	1	1.9	1.54118	npr
Oenocyte	pnt_(+)-NPR	pnt	96	AstA-R2	0.09997	25	12.8	1.52083	npr
Oenocyte	pnt_(+)-NPR	pnt	18	AstC-R1	0.1166	2	2.3	1.33333	npr
Oenocyte	pnt_(+)-NPR	pnt	3158	CrzR	0.05496	4	0.9	6.67828	npr
Oenocyte	pnt_(+)-NPR	pnt	2361	Pdfr	0.08335	5	8.6	3.68107	npr
Oenocyte	pnt_(+)-NPR	pnt	16	TkR86C	0.08077	7	15.4	1.1875	npr
Oenocyte	Ptx1_(+)-NPR	Ptx1	42	NPFR	0.11434	1	30.4	1.78571	npr
Oenocyte	Ptx1_(+)-NPR	Ptx1	13	TkR86C	0.07625	1	0.4	1.23077	npr
Oenocyte	Rbf2_(+)-NPR	Rbf2	24	SIFaR	0.00642	22	10.3	1.20833	npr
Oenocyte	Rel_(-)-NPR	Rel	500	AstA-R1	0.10993	1	2.4	1.476	npr
Oenocyte	Rel_(-)-NPR	Rel	3158	CrzR	0.20128	15	0.6	6.67828	npr
Oenocyte	repo_(+)-NPR	repo	96	AstA-R2	0.03461	25	29.8	1.52083	npr
Oenocyte	repo_(+)-NPR	repo	228	PK1-R	0.04149	99	39.8	1.10526	npr
Oenocyte	repo_(+)-NPR	repo	24	SIFaR	0.02874	100	41.7	1.20833	npr
Oenocyte	repo_(+)-NPR	repo	130	sNPF-R	0.02911	100	31.6	1.24615	npr
Oenocyte	slp2_(+)-NPR	slp2	202	PK1-R	0.04669	2	8.7	1.08911	npr
Oenocyte	sob_(+)-NPR	sob	18	AstC-R1	0.01872	13	15.4	1.33333	npr
Oenocyte	Sox102F_(+)-NPR	Sox102F	3158	CrzR	0.1632	5	5.7	6.67828	npr
Oenocyte	Sox102F_(+)-NPR	Sox102F	2361	Pdfr	0.30064	1	28.3	3.68107	npr
Oenocyte	Sox102F_(-)-NPR	Sox102F	3158	CrzR	0.34186	5	5.7	6.67828	npr
Oenocyte	Sox102F_(-)-NPR	Sox102F	2357	Pdfr	0.05298	1	28.3	3.68519	npr
Oenocyte	Spps_(+)-NPR	Spps	16	TkR86C	0.02813	1	5.8	1.1875	npr
Oenocyte	SREBP_(+)-NPR	SREBP	24	SIFaR	0.04354	1	17.3	1.20833	npr
Oenocyte	srp_(-)-NPR	srp	665	AstA-R1	0.09378	7	23.8	1.45414	npr
Oenocyte	srp_(-)-NPR	srp	2337	Pdfr	0.02815	100	53.3	3.69405	npr
Oenocyte	srp_(-)-NPR	srp	130	sNPF-R	0.06596	40	40.4	1.24615	npr
Oenocyte	sr_(-)-NPR	sr	96	AstA-R2	0.21736	16	15.2	1.52083	npr
Oenocyte	sr_(-)-NPR	sr	130	sNPF-R	0.29965	5	52	1.24615	npr
Oenocyte	ss_(+)-NPR	ss	633	AstA-R1	0.04622	1	1.2	1.45972	npr
Oenocyte	Stat92E_(-)-NPR	Stat92E	3158	CrzR	0.15542	4	1.1	6.67828	npr
Oenocyte	sug_(+)-NPR	sug	3076	CrzR	0.02346	3	1.2	6.68433	npr
Oenocyte	sug_(-)-NPR	sug	3158	CrzR	0.39026	3	1.2	6.67828	npr
Oenocyte	svp_(-)-NPR	svp	625	AstA-R1	0.08324	3	2.4	1.4608	npr
Oenocyte	svp_(-)-NPR	svp	2764	CrzR	0.04671	17	3.1	6.86469	npr
Oenocyte	tj_(+)-NPR	tj	670	AstA-R1	0.12949	84	27.5	1.4597	npr
Oenocyte	tup_(+)-NPR	tup	18	AstC-R1	0.23543	6	33.7	1.33333	npr
Oenocyte	Ubx_(+)-NPR	Ubx	3156	CrzR	0.06986	4	6.4	6.68061	npr
Oenocyte	Ubx_(-)-NPR	Ubx	3158	CrzR	0.52037	4	6.4	6.67828	npr
Oenocyte	unc-4_(+)-NPR	unc-4	670	AstA-R1	0.05966	20	9.1	1.4597	npr
Oenocyte	vis_(+)-NPR	vis	16	TkR86C	0.04755	15	15.7	1.1875	npr
Oenocyte	Xbp1_(-)-NPR	Xbp1	494	AstA-R1	0.07013	1	26.4	1.53239	npr
Oenocyte	Xbp1_(-)-NPR	Xbp1	2121	CrzR	0.04495	2	20.1	6.58133	npr
Oenocyte	Xbp1_(-)-NPR	Xbp1	1552	Pdfr	0.03667	3	4.4	3.58054	npr
Oenocyte	zfh2_(+)-NPR	zfh2	23	AstC-R2	0.03391	2	13.4	1.91304	npr
Ovary	abd-A_(+)-NPR	abd-A	202	sNPF-R	0.17133	33	58.1	3.26733	npr
Ovary	bowl_(+)-NPR	bowl	529	Pdfr	0.07327	5	0.7	2.2949	npr
Ovary	bowl_(-)-NPR	bowl	230	Pdfr	0.08561	5	0.7	2.6	npr
Ovary	CG42741_(+)-NPR	CG42741	797	AstA-R1	0.04042	27	8.2	1.38519	npr
Ovary	ci_(-)-NPR	ci	556	Pdfr	0.15552	16	0.6	2.26079	npr
Ovary	Clk_(-)-NPR	Clk	556	Pdfr	0.15115	2	0.1	2.26079	npr
Ovary	Cnx99A_(+)-NPR	Cnx99A	1323	AstA-R1	0.05992	6	3.5	1.24414	npr
Ovary	CrebA_(-)-NPR	CrebA	1323	AstA-R1	0.07005	13	88.6	1.24414	npr
Ovary	CrebA_(-)-NPR	CrebA	36	CrzR	0.02783	96	84.5	1.05556	npr
Ovary	CrebA_(-)-NPR	CrebA	556	Pdfr	0.07786	10	3.2	2.26079	npr
Ovary	Dbx_(+)-NPR	Dbx	15	CrzR	0.00894	30	8.9	1.13333	npr
Ovary	Dp_(+)-NPR	Dp	1323	AstA-R1	0.05781	1	0.6	1.24414	npr
Ovary	Dp_(+)-NPR	Dp	10	AstC-R2	0.07144	3	4.2	1.1	npr
Ovary	Eip75B_(+)-NPR	Eip75B	1323	AstA-R1	0.1697	64	79.9	1.24414	npr
Ovary	Eip75B_(-)-NPR	Eip75B	1162	AstA-R1	0.12727	64	79.9	1.25129	npr
Ovary	Gsc_(+)-NPR	Gsc	7	AstA-R2	0.05079	1	3.5	1	npr
Ovary	Gsc_(+)-NPR	Gsc	6	AstC-R2	0.10597	2	0.3	1.16667	npr
Ovary	Gsc_(+)-NPR	Gsc	539	Pdfr	0.08243	13	5.5	2.29499	npr
Ovary	jim_(+)-NPR	jim	1323	AstA-R1	0.15577	40	49.8	1.24414	npr
Ovary	jim_(-)-NPR	jim	1115	AstA-R1	0.06657	40	49.8	1.23857	npr
Ovary	kay_(-)-NPR	kay	1304	AstA-R1	0.18449	42	154.39999	1.24463	npr
Ovary	klu_(+)-NPR	klu	1323	AstA-R1	0.20457	14	9.1	1.24414	npr
Ovary	klu_(-)-NPR	klu	1299	AstA-R1	0.13363	14	9.1	1.24557	npr
Ovary	lms_(+)-NPR	lms	5	AstC-R2	0.00534	9	24.1	1.2	npr
Ovary	lola_(+)-NPR	lola	1323	AstA-R1	0.22723	1	16.6	1.24414	npr
Ovary	Med_(+)-NPR	Med	190	sNPF-R	0.07361	2	4.1	3.35789	npr
Ovary	Mondo_(+)-NPR	Mondo	1323	AstA-R1	0.19767	2	1.5	1.24414	npr
Ovary	Mondo_(-)-NPR	Mondo	1323	AstA-R1	0.01523	2	1.5	1.24414	npr
Ovary	Myc_(-)-NPR	Myc	1310	AstA-R1	0.24765	89	50.9	1.24427	npr
Ovary	Myc_(-)-NPR	Myc	9	AstC-R2	0.19864	34	24.2	1.11111	npr
Ovary	Myc_(-)-NPR	Myc	35	CrzR	0.13356	36	155.8	1.05714	npr
Ovary	Myc_(-)-NPR	Myc	203	sNPF-R	0.27879	36	30	3.26108	npr
Ovary	OdsH_(+)-NPR	OdsH	33	AstA-R1	0.03507	5	1.4	1.87879	npr
Ovary	ovo_(+)-NPR	ovo	10	AstC-R2	0.07594	6	3.8	1.1	npr
Ovary	ovo_(+)-NPR	ovo	556	Pdfr	0.08086	100	93.5	2.26079	npr
Ovary	ovo_(-)-NPR	ovo	10	AstC-R2	0.17067	6	3.8	1.1	npr
Ovary	ovo_(-)-NPR	ovo	535	Pdfr	0.13033	100	93.5	2.28972	npr
Ovary	pan_(+)-NPR	pan	1323	AstA-R1	0.19761	1	1.1	1.24414	npr
Ovary	pan_(+)-NPR	pan	556	Pdfr	0.12654	21	10.9	2.26079	npr
Ovary	pan_(+)-NPR	pan	205	sNPF-R	0.18621	3	4.5	3.23902	npr
Ovary	Rbf2_(+)-NPR	Rbf2	10	AstC-R2	0.01055	6	1.1	1.1	npr
Ovary	Rbf_(+)-NPR	Rbf	10	AstC-R2	0.01795	34	5	1.1	npr
Ovary	sd_(-)-NPR	sd	1205	AstA-R1	0.03662	46	139.5	1.24398	npr
Ovary	Smox_(+)-NPR	Smox	8	AstC-R2	0.09367	3	1	1.125	npr
Ovary	Sox14_(+)-NPR	Sox14	1323	AstA-R1	0.13847	28	46.1	1.24414	npr
Ovary	Sox14_(+)-NPR	Sox14	205	sNPF-R	0.13185	98	128.2	3.23902	npr
Ovary	tai_(-)-NPR	tai	556	Pdfr	0.07302	1	0.7	2.26079	npr
Ovary	tj_(+)-NPR	tj	1323	AstA-R1	0.20596	4	5.2	1.24414	npr
Ovary	tj_(+)-NPR	tj	556	Pdfr	0.09718	1	1.3	2.26079	npr
Ovary	tj_(-)-NPR	tj	1323	AstA-R1	0.09882	4	5.2	1.24414	npr
Ovary	tj_(-)-NPR	tj	556	Pdfr	0.06715	1	1.3	2.26079	npr
Ovary	unc-4_(+)-NPR	unc-4	4	AstC-R2	0.0034	7	6.8	1	npr
Ovary	vri_(-)-NPR	vri	1208	AstA-R1	0.03648	2	5	1.24338	npr
Ovary	vri_(-)-NPR	vri	556	Pdfr	0.15504	4	0.4	2.26079	npr
Ovary	vri_(-)-NPR	vri	199	sNPF-R	0.04583	48	16.9	3.22111	npr
Ovary	zfh1_(+)-NPR	zfh1	418	Pdfr	0.1563	1	13.5	2.05263	npr
Ovary	zfh1_(-)-NPR	zfh1	471	Pdfr	0.15232	1	13.5	2.28662	npr
Proboscis	al_(+)-NPR	al	1248	CrzR	0.05008	6	9.1	1.94151	npr
Proboscis	aop_(+)-NPR	aop	2197	AstA-R1	0.04286	9	1.2	2.30178	npr
Proboscis	aop_(-)-NPR	aop	2501	AstA-R1	0.15523	9	1.2	2.39144	npr
Proboscis	Atf6_(-)-NPR	Atf6	160	AstC-R2	0.06683	2	4	1.6625	npr
Proboscis	Atf6_(-)-NPR	Atf6	991	CrzR	0.03725	1	0.1	1.84359	npr
Proboscis	Atf6_(-)-NPR	Atf6	63	NPFR	0.07788	1	0.9	1.25397	npr
Proboscis	Awh_(+)-NPR	Awh	807	AstC-R1	0.10491	82	74.9	2.9145	npr
Proboscis	Awh_(+)-NPR	Awh	187	SIFaR	0.10141	2	6.2	1.29947	npr
Proboscis	Awh_(+)-NPR	Awh	1635	sNPF-R	0.0672	95	81.9	1.76881	npr
Proboscis	B-H1_(+)-NPR	B-H1	1303	CrzR	0.07432	38	14.3	1.90407	npr
Proboscis	B-H2_(+)-NPR	B-H2	1303	CrzR	0.08275	28	9.6	1.90407	npr
Proboscis	bab1_(+)-NPR	bab1	334	AstC-R2	0.19588	15	11.7	1.82934	npr
Proboscis	bsh_(+)-NPR	bsh	2455	AstA-R1	0.11802	90	92.1	2.41752	npr
Proboscis	byn_(+)-NPR	byn	121	NPFR	0.07157	2	10.3	1.39669	npr
Proboscis	CG17802_(+)-NPR	CG17802	2510	AstA-R1	0.05756	3	0.9	2.38645	npr
Proboscis	CG17802_(+)-NPR	CG17802	122	NPFR	0.0829	2	3.5	1.39344	npr
Proboscis	CG17802_(+)-NPR	CG17802	1164	Pdfr	0.06117	2	1.4	2.21821	npr
Proboscis	CG42741_(-)-NPR	CG42741	1163	Pdfr	0.25161	1	0	2.21926	npr
Proboscis	CG4328_(+)-NPR	CG4328	334	AstC-R2	0.11735	14	3.2	1.82934	npr
Proboscis	CG9650_(-)-NPR	CG9650	2131	AstA-R1	0.12035	1	2	2.18677	npr
Proboscis	CG9650_(-)-NPR	CG9650	636	AstC-R1	0.06138	1	8.9	2.93553	npr
Proboscis	CG9650_(-)-NPR	CG9650	1395	FMRFaR	0.17045	3	12.8	1.37061	npr
Proboscis	CG9650_(-)-NPR	CG9650	1510	sNPF-R	0.16401	3	33.4	1.77351	npr
Proboscis	ci_(+)-NPR	ci	2499	AstA-R1	0.10291	1	0.1	2.38535	npr
Proboscis	ci_(-)-NPR	ci	2305	AstA-R1	0.17929	1	0.1	2.49501	npr
Proboscis	cnc_(-)-NPR	cnc	2510	AstA-R1	0.22795	1	3.8	2.38645	npr
Proboscis	cnc_(-)-NPR	cnc	807	AstC-R1	0.28463	2	2.6	2.9145	npr
Proboscis	cnc_(-)-NPR	cnc	1164	Pdfr	0.23437	3	2.4	2.21821	npr
Proboscis	cnc_(-)-NPR	cnc	1636	sNPF-R	0.16609	2	2.2	1.76773	npr
Proboscis	crc_(-)-NPR	crc	208	AstC-R2	0.06954	2	7.8	1.75481	npr
Proboscis	crc_(-)-NPR	crc	1075	sNPF-R	0.16536	3	14.7	1.74419	npr
Proboscis	CrebA_(-)-NPR	CrebA	2337	AstA-R1	0.14249	1	0.2	2.48609	npr
Proboscis	CrebA_(-)-NPR	CrebA	1478	FMRFaR	0.10335	2	0.6	1.36806	npr
Proboscis	CycT_(+)-NPR	CycT	334	AstC-R2	0.02735	46	20.7	1.82934	npr
Proboscis	CycT_(+)-NPR	CycT	1637	sNPF-R	0.03313	9	12.7	1.76787	npr
Proboscis	Dbx_(+)-NPR	Dbx	122	NPFR	0.12445	1	1.2	1.39344	npr
Proboscis	Dfd_(+)-NPR	Dfd	791	AstC-R1	0.09573	1	1.2	2.92415	npr
Proboscis	Dfd_(+)-NPR	Dfd	329	AstC-R2	0.09957	2	9.1	1.82675	npr
Proboscis	Dfd_(+)-NPR	Dfd	1301	CrzR	0.28634	31	12.3	1.90546	npr
Proboscis	Dfd_(+)-NPR	Dfd	228	TkR86C	0.09019	1	0	1.37281	npr
Proboscis	Dfd_(-)-NPR	Dfd	807	AstC-R1	0.17283	1	1.2	2.9145	npr
Proboscis	Dfd_(-)-NPR	Dfd	334	AstC-R2	0.18305	2	9.1	1.82934	npr
Proboscis	Dfd_(-)-NPR	Dfd	1303	CrzR	0.13232	31	12.3	1.90407	npr
Proboscis	Dfd_(-)-NPR	Dfd	233	TkR86C	0.17056	1	0	1.3691	npr
Proboscis	Dif_(+)-NPR	Dif	1637	sNPF-R	0.07464	15	4.8	1.76787	npr
Proboscis	Dif_(-)-NPR	Dif	1404	sNPF-R	0.20977	15	4.8	1.74288	npr
Proboscis	Dref_(+)-NPR	Dref	219	TkR86C	0.01159	4	2.4	1.35616	npr
Proboscis	E2f1_(-)-NPR	E2f1	70	NPFR	0.08552	1	0.3	1.3	npr
Proboscis	E2f1_(-)-NPR	E2f1	101	SIFaR	0.11341	1	4.5	1.29703	npr
Proboscis	E2f1_(-)-NPR	E2f1	948	sNPF-R	0.20133	1	1.7	1.67616	npr
Proboscis	Ets65A_(+)-NPR	Ets65A	807	AstC-R1	0.16684	1	0.9	2.9145	npr
Proboscis	Ets65A_(+)-NPR	Ets65A	187	SIFaR	0.17695	19	30.2	1.29947	npr
Proboscis	Ets98B_(+)-NPR	Ets98B	1484	FMRFaR	0.05466	2	1	1.36658	npr
Proboscis	Ets98B_(+)-NPR	Ets98B	233	TkR86C	0.04309	3	0.5	1.3691	npr
Proboscis	Ets98B_(-)-NPR	Ets98B	1484	FMRFaR	0.2257	2	1	1.36725	npr
Proboscis	Ets98B_(-)-NPR	Ets98B	233	TkR86C	0.21679	3	0.5	1.3691	npr
Proboscis	eyg_(+)-NPR	eyg	1637	sNPF-R	0.06841	7	60.9	1.76787	npr
Proboscis	fkh_(+)-NPR	fkh	233	TkR86C	0.04783	71	48.3	1.3691	npr
Proboscis	FoxK_(+)-NPR	FoxK	2510	AstA-R1	0.06274	45	12	2.38645	npr
Proboscis	FoxK_(+)-NPR	FoxK	807	AstC-R1	0.06957	1	2.5	2.9145	npr
Proboscis	FoxK_(+)-NPR	FoxK	1164	Pdfr	0.06168	1	1.4	2.21821	npr
Proboscis	FoxK_(+)-NPR	FoxK	187	SIFaR	0.06812	1	1	1.29947	npr
Proboscis	foxo_(-)-NPR	foxo	2508	AstA-R1	0.1118	5	0.9	2.38756	npr
Proboscis	foxo_(-)-NPR	foxo	807	AstC-R1	0.15051	1	1	2.9145	npr
Proboscis	foxo_(-)-NPR	foxo	334	AstC-R2	0.17345	52	3.4	1.82934	npr
Proboscis	foxo_(-)-NPR	foxo	864	PK1-R	0.03784	1	0.6	1.24306	npr
Proboscis	foxo_(-)-NPR	foxo	186	SIFaR	0.15245	6	1.1	1.30108	npr
Proboscis	foxo_(-)-NPR	foxo	233	TkR86C	0.1471	16	1.6	1.3691	npr
Proboscis	grn_(+)-NPR	grn	2510	AstA-R1	0.0861	7	26.3	2.38645	npr
Proboscis	grn_(-)-NPR	grn	1542	AstA-R1	0.13683	7	26.3	2.29702	npr
Proboscis	H15_(+)-NPR	H15	233	TkR86C	0.10953	4	3.3	1.3691	npr
Proboscis	Hnf4_(-)-NPR	Hnf4	2509	AstA-R1	0.13544	10	1.8	2.38701	npr
Proboscis	Hnf4_(-)-NPR	Hnf4	807	AstC-R1	0.17711	4	1.1	2.9145	npr
Proboscis	Hnf4_(-)-NPR	Hnf4	334	AstC-R2	0.19271	1	0.3	1.82934	npr
Proboscis	Hnf4_(-)-NPR	Hnf4	1303	CrzR	0.04431	100	33.9	1.90407	npr
Proboscis	Hnf4_(-)-NPR	Hnf4	1485	FMRFaR	0.11807	1	2.2	1.367	npr
Proboscis	Hnf4_(-)-NPR	Hnf4	187	SIFaR	0.1814	15	1.1	1.29947	npr
Proboscis	Hnf4_(-)-NPR	Hnf4	233	TkR86C	0.17756	4	0.8	1.3691	npr
Proboscis	knrl_(+)-NPR	knrl	664	Pdfr	0.08966	3	3.8	2.42018	npr
Proboscis	knrl_(+)-NPR	knrl	106	SIFaR	0.07074	1	0.2	1.27358	npr
Proboscis	knrl_(-)-NPR	knrl	1012	Pdfr	0.20027	3	3.8	2.16996	npr
Proboscis	knrl_(-)-NPR	knrl	171	SIFaR	0.22001	1	0.2	1.29825	npr
Proboscis	Lim1_(+)-NPR	Lim1	2475	AstA-R1	0.03453	10	17.6	2.40606	npr
Proboscis	Lim1_(+)-NPR	Lim1	334	AstC-R2	0.06294	48	16	1.82934	npr
Proboscis	lola_(+)-NPR	lola	807	AstC-R1	0.16175	1	6.6	2.9145	npr
Proboscis	Mad_(+)-NPR	Mad	23	AstA-R2	0.07861	21	8.8	1.26087	npr
Proboscis	maf-S_(+)-NPR	maf-S	112	AstC-R2	0.05671	4	9.5	1.70536	npr
Proboscis	Mondo_(+)-NPR	Mondo	2510	AstA-R1	0.06565	3	7.8	2.38645	npr
Proboscis	Mondo_(+)-NPR	Mondo	334	AstC-R2	0.0632	3	7.1	1.82934	npr
Proboscis	Mondo_(+)-NPR	Mondo	1637	sNPF-R	0.06701	1	0.8	1.76787	npr
Proboscis	nej_(+)-NPR	nej	807	AstC-R1	0.17763	1	0.9	2.9145	npr
Proboscis	nej_(+)-NPR	nej	187	SIFaR	0.18086	2	1.9	1.29947	npr
Proboscis	nej_(+)-NPR	nej	1637	sNPF-R	0.14522	1	1	1.76787	npr
Proboscis	NfI_(-)-NPR	NfI	2508	AstA-R1	0.08476	100	44.8	2.38676	npr
Proboscis	NfI_(-)-NPR	NfI	23	AstA-R2	0.06474	91	36.9	1.26087	npr
Proboscis	NfI_(-)-NPR	NfI	806	AstC-R1	0.03355	58	35.4	2.91563	npr
Proboscis	NfI_(-)-NPR	NfI	1484	FMRFaR	0.04189	27	51.1	1.36658	npr
Proboscis	NfI_(-)-NPR	NfI	122	NPFR	0.03103	4	22.5	1.39344	npr
Proboscis	NfI_(-)-NPR	NfI	1162	Pdfr	0.06116	46	19.8	2.22031	npr
Proboscis	NfI_(-)-NPR	NfI	187	SIFaR	0.04318	25	36.8	1.29947	npr
Proboscis	NfI_(-)-NPR	NfI	1636	sNPF-R	0.13478	2	7	1.76834	npr
Proboscis	NK7.1_(+)-NPR	NK7.1	23	AstA-R2	0.04131	11	17	1.26087	npr
Proboscis	NK7.1_(-)-NPR	NK7.1	19	AstA-R2	0.13949	11	17	1.31579	npr
Proboscis	oc_(+)-NPR	oc	807	AstC-R1	0.08643	83	36.5	2.9145	npr
Proboscis	Oli_(+)-NPR	Oli	2388	AstA-R1	0.0622	22	3.9	2.45729	npr
Proboscis	Oli_(+)-NPR	Oli	785	AstC-R1	0.07458	3	4.1	2.96688	npr
Proboscis	Oli_(+)-NPR	Oli	333	AstC-R2	0.0806	1	1.8	1.83183	npr
Proboscis	Oli_(+)-NPR	Oli	183	SIFaR	0.08271	9	1.9	1.30601	npr
Proboscis	otp_(+)-NPR	otp	23	AstA-R2	0.0694	29	7	1.26087	npr
Proboscis	otp_(+)-NPR	otp	1635	sNPF-R	0.05657	66	17.9	1.76881	npr
Proboscis	pan_(+)-NPR	pan	2510	AstA-R1	0.16256	92	86.3	2.38645	npr
Proboscis	pan_(+)-NPR	pan	23	AstA-R2	0.17335	76	39.4	1.26087	npr
Proboscis	pan_(+)-NPR	pan	1485	FMRFaR	0.15204	70	42	1.367	npr
Proboscis	pan_(+)-NPR	pan	1164	Pdfr	0.17256	73	40.9	2.21821	npr
Proboscis	pan_(+)-NPR	pan	1637	sNPF-R	0.1325	14	21.1	1.76787	npr
Proboscis	pb_(+)-NPR	pb	1303	CrzR	0.12384	99	34.1	1.90407	npr
Proboscis	pb_(-)-NPR	pb	1187	CrzR	0.08584	99	34.1	1.91407	npr
Proboscis	pho_(+)-NPR	pho	122	NPFR	0.08884	1	1.7	1.39344	npr
Proboscis	Ptx1_(+)-NPR	Ptx1	22	AstA-R2	0.13419	1	1.7	1.27273	npr
Proboscis	Rel_(-)-NPR	Rel	708	PK1-R	0.03558	5	7	1.21751	npr
Proboscis	rn_(+)-NPR	rn	187	SIFaR	0.11965	5	10.7	1.29947	npr
Proboscis	rn_(-)-NPR	rn	113	SIFaR	0.08876	5	10.7	1.21239	npr
Proboscis	RunxB_(+)-NPR	RunxB	23	AstA-R2	0.14113	61	29.6	1.26087	npr
Proboscis	salr_(+)-NPR	salr	23	AstA-R2	0.09507	2	1.6	1.26087	npr
Proboscis	scro_(+)-NPR	scro	2510	AstA-R1	0.11576	1	16.8	2.38645	npr
Proboscis	scro_(+)-NPR	scro	187	SIFaR	0.13974	3	4.8	1.29947	npr
Proboscis	scro_(+)-NPR	scro	1637	sNPF-R	0.11828	5	92.3	1.76787	npr
Proboscis	scro_(-)-NPR	scro	2457	AstA-R1	0.14613	1	16.8	2.31827	npr
Proboscis	scro_(-)-NPR	scro	179	SIFaR	0.11884	3	4.8	1.30726	npr
Proboscis	scro_(-)-NPR	scro	1611	sNPF-R	0.1501	5	92.3	1.77095	npr
Proboscis	scrt_(-)-NPR	scrt	1303	CrzR	0.13735	72	7.3	1.90407	npr
Proboscis	Scr_(+)-NPR	Scr	1302	CrzR	0.14518	59	16.3	1.90476	npr
Proboscis	slp1_(+)-NPR	slp1	233	TkR86C	0.12515	4	1	1.3691	npr
Proboscis	slp2_(+)-NPR	slp2	23	AstA-R2	0.12546	9	6.4	1.26087	npr
Proboscis	sob_(+)-NPR	sob	1611	sNPF-R	0.06977	85	44.4	1.77716	npr
Proboscis	Sox102F_(+)-NPR	Sox102F	807	AstC-R1	0.12908	90	26.2	2.9145	npr
Proboscis	Sox102F_(+)-NPR	Sox102F	1303	CrzR	0.15526	1	2	1.90407	npr
Proboscis	Sox102F_(+)-NPR	Sox102F	187	SIFaR	0.13122	2	8	1.29947	npr
Proboscis	Sox102F_(-)-NPR	Sox102F	803	AstC-R1	0.29917	90	26.2	2.91905	npr
Proboscis	Sox102F_(-)-NPR	Sox102F	1238	CrzR	0.11854	1	2	1.90549	npr
Proboscis	Sox102F_(-)-NPR	Sox102F	187	SIFaR	0.29957	2	8	1.29947	npr
Proboscis	Sox21b_(+)-NPR	Sox21b	807	AstC-R1	0.081	14	9	2.9145	npr
Proboscis	Sox21b_(+)-NPR	Sox21b	334	AstC-R2	0.08543	3	5.8	1.82934	npr
Proboscis	Sox21b_(+)-NPR	Sox21b	1585	sNPF-R	0.04665	1	1.3	1.7817	npr
Proboscis	SoxN_(+)-NPR	SoxN	2510	AstA-R1	0.08423	1	1.3	2.38645	npr
Proboscis	SoxN_(+)-NPR	SoxN	807	AstC-R1	0.10164	48	15.7	2.9145	npr
Proboscis	SoxN_(+)-NPR	SoxN	334	AstC-R2	0.11031	1	2.6	1.82934	npr
Proboscis	SoxN_(+)-NPR	SoxN	1164	Pdfr	0.09901	100	29.6	2.21821	npr
Proboscis	SoxN_(+)-NPR	SoxN	187	SIFaR	0.11177	90	25.7	1.29947	npr
Proboscis	sr_(-)-NPR	sr	1300	AstA-R1	0.16664	65	54.6	2.33231	npr
Proboscis	sr_(-)-NPR	sr	291	AstC-R1	0.11502	4	104.8	2.35739	npr
Proboscis	sr_(-)-NPR	sr	136	AstC-R2	0.12165	10	20.3	1.81618	npr
Proboscis	sr_(-)-NPR	sr	560	FMRFaR	0.12993	41	112.3	1.36607	npr
Proboscis	sr_(-)-NPR	sr	56	NPFR	0.11245	1	2.5	1.375	npr
Proboscis	sr_(-)-NPR	sr	80	SIFaR	0.13047	2	61.3	1.2625	npr
Proboscis	sr_(-)-NPR	sr	79	TkR86C	0.11113	5	57.6	1.4557	npr
